,Unnamed: 0,sentence_id,sentence,status,tense
1245,70635,NWRW1800000045.3.12.1,이상권 한국이지론 대표이사는 “어느 은행에 가야 자신의 소득과 신용등급으로 가장 /낮은/ 금리에 돈을 /빌릴/ 수 있는지 /알려주는/ 서비스를 제공해 서민들이 /과중한/ 금리 부담을 /피할/ 수 있게 돕고 있다”고 말했다.
1246,99394,NWRW1800000054.247.8.3,"대법원은 ""죄형법정주의에 비춰 지상의 길까지 항로에 포함된다고 /해석할/ 수는 없다""고 했다."
1247,43105,NWRW1800000036.50.6.3,이에 현대오트론이 반도체 제조업체와 현대차 계열사 사이에 끼어 ‘통행세’를 /받는/ 것 /아니냐는/ 지적이 나온다.
1248,9467,NWRW1800000024.145.4.3,첫 추정환자와 함께 비행기를 /탄/ 337명 가운데 추적하기 /힘든/ 외국인 및 환승객 141명 가운데 감염인이 있음을 /배제할/ 수 /없는/ 점도 불안 거리다.
1249,12340,NWRW1800000025.12.2.4,방송이 나가자 프로그램 게시판에는 방송 중 손가락 욕을 /한/ 개그맨 김영철과 이를 편집하지 /않은/ 제작진을 /지적하는/ 글이 이어졌다.
1250,33541,NWRW1800000032.26.5.2,대기 번호표로 창구 인출을 /할/ 수 /있는/ 고객 수는 물리적으로 점포당 하루 200~250명으로 한정돼 있다.
1251,8849,NWRW1800000024.58.4.2,"한은법 개정 요구가 /나온/ 것은, 기존의 금융감독체계가 금융위기를 /막는/ 데 /별다른/ 역할을 하지 못했고, 위기 해결을 위해 중앙은행의 구실이 절대적으로 /중요하다는/ 판단 때문이다."
1252,19506,NWRW1800000026.290.12.1,이 시스템은 2002년 테일러 메이드가 3D 영상 제작 /기법인/ '모션 캡처' 기술을 스윙 분석과 클럽 피팅에 도입하면서 출발했다.
1253,100541,NWRW1800000054.342.6.1,"그는 ""박근혜 대통령이 탄핵 절차를 지연시키고 탄핵을 기각시키기 위해 갖은 노력을 다하는데, 저는 이게 단순히 박 대통령 개인 차원이 아니라 정권을 /연장하려는/ 세력들의 /조직적인/ 움직임으로 느낀다""고 했다."
1254,19882,NWRW1800000026.326.7.2,오바마 대통령을 /싫어하는/ 일부 백인들은 그가 /회교국가인/ 인도네시아에서 /어린/ 시절을 /보낸/ 사실을 강조하며 그의 종교를 의심한다.
1255,63099,NWRW1800000041.189.5.1,/같은/ 13부작이지만 미국 공영방송(PBS)이 /제작·방송했던/ 원작과 달리 이번 후속편은 /상업방송인/ 폭스TV를 통해 전파를 탔다.
1256,44711,NWRW1800000036.221.7.2,<리셋>은 26일 /공개하는/ 6회분부터 앵커가 엄경철 기자에서 정세진 아나운서로 바뀐다.
1257,78205,NWRW1800000046.325.6.4,"2013년 국정감사에서 일부 야당 의원이 ""북한과 중국을 쓸데없이 /자극할/ 수 있다""고 지적했고, 좌파 진영에서도 ""도강비(渡江費)를 대줘 탈북을 /기획·조장하는/ 것 아니냐""고 반발했기 때문이다."
1258,33745,NWRW1800000032.47.12.2,특히 연구개발투자세액공제 등 각종 비과세 감면 혜택이 /집중된/ 수출 대기업의 경우 실효세율 수준은 더 낮다.
1259,42017,NWRW1800000033.379.4.1,‘안철수 현상’을 /만들어낸/ 이들 부동층의 표심이 /중요한/ 변수로 /떠오른/ 가운데 이들 중 상당수는 안 전 후보의 /갑작스러운/ 사퇴에 대안 후보를 찾기보다 투표를 /포기할/ 가능성이 /크다는/ 분석도 나온다.
1260,88838,NWRW1800000052.44.8.3,"22일 은행연합회의 발표를 보면, 올해 들어 계속 /하락세였던/ 은행권 주택담보대출 금리가 8월 들어 16곳 중 8곳이 상승세로 /돌아선/ 것으로 나타났다."
1261,19735,NWRW1800000026.317.4.1,"단지안에는 폐기물 전 처리시설(400t/일), 고형연료 전용보일러(200t/일), 음식물·음폐수(음식물 쓰레기에서 /나온/ 폐수)에너지화시설(200t/일) 등이 들어선다."
1262,5434,NWRW1800000022.179.3.1,정부가 자율형 사립고에 /관한/ 초·중등 교육법 시행령을 최근 /확정한/ 가운데 부산지역에서도 모집에 /나서는/ 등 자율형 사립고 전환 준비가 본격화되고 있다.
1263,96854,NWRW1800000054.51.6.2,노세 우시조는 1926년 서봉총 발굴 현장을 /찾은/ 스웨덴 황태자 구스타프 아돌프의 수행단 일원으로 처음 경주에 왔다.
1264,91618,NWRW1800000052.294.6.4,인간적 /가치라는/ 것이 본래 ‘자유롭고 /주체적인/ 인간들의 공동체’ 속에서 /고양된다는/ 것이다.
1265,35488,NWRW1800000032.263.4.2,"경기 양평군의회 의원들이 4대강 사업으로 철거위기에 /내몰린/ 팔당 두물머리 유기농지를 “유기농민과 정부안이 절충돼 상생모델로 되살리자”는 내용의 ‘경기도 양평 유기농 상생대안 모델 수용 건의문’을 국토해양부와 농림수산식품부, 경기도에 냈다."
1266,8487,NWRW1800000024.8.7.5,"이승혁 우리투자증권 애널리스트는 “백색가전은 2005년을 기점으로 제2의 성장사이클에 들어갔다”며 “5% /미만이던/ 성장률이 이후 10% 가까이 성장했는데, 두자릿수 /성장하는/ 시장은 많지 않다”고 말했다."
1267,91534,NWRW1800000052.284.5.1,정규리그 4위는 와일드카드 결정전에서 1승과 /안방경기라는/ 이점을 얻고 시작하기 때문에 3전2선승제에서 절대적으로 유리하다.
1268,76268,NWRW1800000046.162.6.1,"중랑구 상봉동에서 /온/ 정모(78) 노인은 ""서울노인복지센터를 이용하다 여기 왔는데 줄이 너무 길다""고 했다."
1269,6851,NWRW1800000022.316.10.3,이런 그에게 가장 /힘들었던/ 점은 무엇일까?
1270,6351,NWRW1800000022.276.4.1,"서울 동대문구에 /사는/ 이정희(42)씨는 서울 장원중 3학년 담임교사(음악)이자, 집 근처 전곡초등학교에 6·4학년 두 딸을 /보내는/ '학부모'이기도 하다."
1271,104735,NWRW1800000056.317.4.2,"원래 너비 20m의 4차선으로 설계됐지만 착공 석달 만에 26m, 6차선으로 /넓히라는/ 건설부 지시가 떨어졌다."
1272,102369,NWRW1800000056.48.8.2,하지만 케이티 내부에선 아직도 “이번 대선에서 정권이 바뀌면 황 회장의 연임 자격 논란이 다시 /불붙을/ 수 /있다”는/ 우려가 나오고 있다.
1273,50800,NWRW1800000038.4.8.3,"대기업은 대주주 지분율이 높지 않고 전문 인력이 풍부하지만, 중소기업은 전문 인력 부족으로 경영권 방어에 신경 /쓸/ 여력이 /없다는/ 것이다."
1274,80493,NWRW1800000048.122.6.2,풍물패의 길놀이를 시작으로 /숨진/ 위안부에 /대한/ 헌화 및 묵념에 이어 김 할머니가 휠체어에 /앉은/ 채 발언에 나섰다.
1275,74379,NWRW1800000046.24.6.5,"중국 교통운수부는 ""추가 생존자는 /없는/ 것으로 판단한다""고 밝혔다."
1276,86515,NWRW1800000049.268.5.3,인권 상황을 거론하며 들어주지 /않던/ 미국도 중국의 팽창주의를 더이상 /좌시할/ 수 /없다는/ 이해관계가 맞아떨어지자 숙원을 해결해줬다.
1277,88878,NWRW1800000052.46.4.8,전체 법인 매출 가운데 상위 1%에 /해당하는/ 대기업들의 접대비 총액은 3조3423억원으로 전체 접대비 총액의 33.5%였다.
1278,8565,NWRW1800000024.16.2.2,1920~30년대 프로문학론을 /주도한/ 팔봉 김기진과 1890년대 프랑스 인상파 화가 카미유 피사로.
1279,37650,NWRW1800000033.46.6.2,아시아나항공은 다음 달 16일 러시아 블라디보스토크에 신규 취항하며 이전부터 이 노선을 /운항하던/ 대한항공과의 경쟁에 나선다.
1280,47391,NWRW1800000037.54.3.2,한동우 신한금융그룹 회장은 2011년 9월 그룹 경영회의에서 세상을 이롭게 /하는/ /‘따뜻한/ 금융’을 선언했다.
1281,48010,NWRW1800000037.123.11.3,이몽룡의 과거 /시제였던/ ‘춘당춘색 고금동(春塘春色 古今同)’을 원용해 춘향에게 /투영된/ 우리의 환상이야말로 고금동(古今同)임을 설파해냈기 때문이다.
1282,87299,NWRW1800000049.329.6.3,최근 중국이나 일본을 /비롯한/ 주요국들은 해외자원개발에 민간 참여를 확대하고 있다.
1283,44033,NWRW1800000036.125.6.2,/지난/ 2월 말 이번 공연 티켓 판매를 /시작한/ 지 1분 만에 6만장 모두 매진됐다.
1284,66009,NWRW1800000042.208.3.2,"종로학원 김명찬 평가 이사는 ""수능이 쉬우면 /같은/ 점수대에 /많은/ 학생이 몰리면서 정시모집 지원에 혼란을 겪게 /될/ 것""이라며 ""정시에 원서를 3개 /쓸/ 때는 1~2개는 확실히 합격 /가능한/ 데 안전 지원하고, 나머지는 소신 /지원하는/ 것이 좋다""고 말했다."
1285,36232,NWRW1800000032.357.1.1,의원들의 명운이 /걸린/ 총선이 1년여밖에 남지 /않은/ 상황에서 분위기 반전 카드가 /절실한/ 상황이었다.
1286,22023,NWRW1800000028.126.6.1,일부 가족들은 “13일 /공개된/ 함미 절단면 사진을 보니 기관조종실과 가스터빈실 등이 심하게 파괴됐다”며 “이 지점 근무자들은 찾지 /못할/ 수 있다”고 말했다.
1287,77408,NWRW1800000046.244.5.1,60여개국에 2만1000개 /넘는/ 점포를 열었다.
1288,8722,NWRW1800000024.37.4.19,"진압 현장을 /지켜본/ 주민 김아무개(46)씨는 “20~30㎝ 두께의 매트리스를 /실은/ 차가 도착했지만 깔지 않았고, 그물망은 보지도 못했다”고 말했다."
1289,68430,NWRW1800000044.209.3.1,"또 학생들을 구조하다 /실종된/ 교사는 유 교사와 고창석(43·체육) 교사, 양승진(57·일반사회·인성생활부장) 교사 등 3명이다."
1290,1796,NWRW1800000021.222.15.3,그 /결과물인/ 사진작품 또한 사람들이 각자의 판단에 따라 평가하면 그뿐이지 지탄받아야 /할/ 이유가 없다.
1291,42103,NWRW1800000033.385.5.1,민생은 하루가 급한데 그렇게 /허송세월할/ 시간이 있느냐”라고 주장했다.
1292,93346,NWRW1800000053.76.10.3,"먼저 온라인게임으로, 레이싱 게임 ‘니드포스피드 엣지’와 전 /세계적인/ 인기 FPS 게임 ‘타이탄폴TM(TitanfallTM)’의 온라인 /버전인/ ‘타이탄폴TM 온라인’이 막바지 작업에 박차를 가하고 있다."
1293,83043,NWRW1800000048.438.6.2,북한의 이런 /상반된/ 반응은 김영삼 전 대통령에 /대한/ 감정적 앙금 때문으로 보인다.
1294,30361,NWRW1800000030.190.9.1,LPGA에서 상금만 따간다고 비판을 /받았던/ 아시아가 구원투수 역할을 /하는/ 것이다.
1295,91930,NWRW1800000052.340.12.2,이런 파행은 /예고된/ /것이란/ 평가가 나온다.
1296,28887,NWRW1800000030.52.3.2,팔레스타인의 강경 무장정파 하마스(Hamas)가 친(親)서방 /온건파인/ 파타(Fatah)가 /이끄는/ 팔레스타인해방기구(PLO)에 동참하기로 했다.
1297,69932,NWRW1800000044.346.9.2,야당과 시민사회단체가 정부의 기초연금안에서 가장 크게 문제 /삼은/ 대목은 ‘국민연금 연계’ 방식이다.
1298,21966,NWRW1800000028.122.4.1,‘주인장’은 1998~2008년 서울 대학로에서 /살/ 바를 /운영했던/ 유명 작가·디자이너·기획자 최정화(49)씨다.
1299,15720,NWRW1800000026.4.4.1,글로벌 경제전쟁과 경쟁의 파고가 한층 /높아지는/ 경인년 새해에 성공과 부를 /꿈꾸는/ 사람이라면 한 번쯤 되새겨 봄 /직한/ 준칙이지 않을까.
1300,12955,NWRW1800000025.73.4.1,/분양된/ 전체 물량 가운데 32.6%에 /이르는/ 필지의 계약이 /취소된/ 것.
1301,101519,NWRW1800000054.418.4.1,'북한이 가동 중단 /상태인/ 개성공단 내 의류 공장들을 은밀하게 가동 중'이라는 최근 외신 보도 내용을 /시인한/ 것이다.
1302,62869,NWRW1800000041.163.7.1,연습에 /매달린/ 보람을 느끼게 /해준/ 작품이에요.”
1303,7583,NWRW1800000022.374.27.2,이런 낙관론과 비관론을 /극복한/ 사람이 미국의 부동산 재벌 샘 젤(Zell)이다.
1304,73535,NWRW1800000045.341.4.1,성완종 경남기업 회장이 9일 스스로 목숨을 끊기 직전 /남긴/ 48분짜리 통화 내용이 공개되면서 이완구 국무총리는 사의를 표했다.
1305,86429,NWRW1800000049.257.5.1,문제는 축하 난 거부가 대통령의 뜻이 아니라면 더 /심각하다는/ 점이다.
1306,93595,NWRW1800000053.100.5.1,"봄철 집중적으로 /발생하는/ 알레르기성 결막염은 눈을 감싸고 /있는/ 결막에 미세먼지, 꽃가루, 진드기 등으로 염증이 /생기는/ 질환이다."
1307,83170,NWRW1800000049.8.4.2,"탄소섬유는 등산스틱, 골프채 등 레저용 제품과 함께 자동차용 구조재, 우주항공용 소재 등 철이 /쓰이는/ 모든 곳에 /사용될/ 수 /있을/ 정도로 /광범위한/ 사용처를 자랑한다."
1308,48806,NWRW1800000037.210.3.1,3일 오전 5시 5분경 경기 연천군 육군 모 부대의 전방관측소(GOP) 철책 대기초소에서 수류탄 1발이 터져 최모 이병(21)이 숨지고 최 이병과 함께 /있던/ 박모 소위(24)가 부상을 당했다.
1309,62320,NWRW1800000041.136.3.8,6월 7일 /공연되는/ 연극 ‘엄마를 부탁해’ 연습이 진행되고 /있는/ 28일 서울 중구 남산창작센터 연습실.
1310,86577,NWRW1800000049.276.5.2,"백서에서도 올 1월 차관급 기관으로 /격상된/ 질병관리본부를 질병관리청으로 /독립시키는/ 방안을 중심으로 복지부에 ‘의료기관 감염관리국’ 신설, 장기적으로 ‘지방 공중보건청’ 확대를 제언했다."
1311,16101,NWRW1800000026.25.10.2,1994년 미국월드컵 독일과의 조별 예선 마지막 경기에선 경기 시작 12분 만에 첫 골을 /내주는/ 등 전반에만 3골을 먹었다.
1312,89129,NWRW1800000052.62.4.1,언론 역시 ‘비정상’을 잣대로 삼아 공정위를 /몰아붙이는/ 행태는 /중단하는/ 게 옳다.
1313,12850,NWRW1800000025.57.5.2,"람지 해다무스 돌비 글로벌 마케팅 부사장(46)은 “그간 삼성전자, LG전자에서 /생산되는/ TV 등 가전제품에 5.1 다채널 사운드 /같은/ 돌비 음향 기술을 적용해 왔다”며 “앞으로는 스마트폰으로 /대표되는/ 휴대용 디지털기기를 중심으로 사업을 넓혀 나가겠다”고 말했다."
1314,88540,NWRW1800000052.20.2.2,/깐깐해진/ 가계대출심사 ‘명암’…은행대출 1/4로…2금융권은 급증 ‘풍선효과
1315,18474,NWRW1800000026.204.71.1,/사랑하던/ 그 사람이어!
1316,103156,NWRW1800000056.119.6.1,현정화 감독 “함께 /서명한/ 기록…반갑고 감회 새롭다”
1317,62767,NWRW1800000041.159.6.4,"‘봄빅스 모리’에는 잔인하고 /변태적인/ 이야기가 가득한데, /숨진/ 퀸 주변의 출판계, 문학계 인사들의 스캔들도 고스란히 담겨 있다."
1318,28592,NWRW1800000030.30.3.2,미국에서 동성 커플에 /의한/ 입양이 최근 급증하고 있다고 뉴욕타임스(NYT)가 13일 보도했다.
1319,57118,NWRW1800000040.61.8.2,금감원이 잡고 /있는/ 분식 기간도 좁지 /않은/ 것으로 보인다.
1320,29075,NWRW1800000030.64.7.1,그는 1993년 6평짜리 안경원에서 출발해 지금은 연 매출 700억원을 /올리는/ 국내 최대 안경유통업체를 이끌고 있다.
1321,17971,NWRW1800000026.172.11.4,특히 선거 지원에 /나선/ 4형제가 김 후보와 붕어빵처럼 /닮은/ 생김새여서 유권자들의 눈길을 끌었다.
1322,15182,NWRW1800000025.321.3.2,9일 한국은행에 따르면 G20 회원국의 국제결제은행(BIS) 실질실효환율을 /비교한/ 결과 원화는 9월 현재 81.67로 기준치 100보다 18.33 낮았다.
1323,89221,NWRW1800000052.67.7.1,가이드라인은 법적 효력을 갖지 못하기 때문에 개인정보 불법 유출 때 개인정보보호법 위반으로 법정에 /설/ 수 /있다는/ 것이다.
1324,56763,NWRW1800000040.25.8.1,정부는 /이러한/ 대책을 통해 5년간 벤처·창업에 /투입되는/ 투자자금이 6조3000억원에서 10조6000억원으로 /늘어날/ 것으로 예상했다.
1325,130,NWRW1800000021.9.12.5,"도 씨와 스님, 그리고 그 가족의 /건강한/ 삶이 좋고 그런 건강을 /선사한/ 그곳의 때 묻지 /않은/ 자연이 좋다."
1326,48031,NWRW1800000037.125.12.2,김윤석이 장준환 감독의 10년 만의 복귀작 ‘화이’(올가을 개봉 예정)로 왕좌에 /복귀할/ 수 있을지 지켜 /볼/ 일이다.
1327,32760,NWRW1800000030.384.5.3,지금 박물관에서 전시 /중인/ '재건시대 서울'도 그런 전시 기획의 하나다.
1328,101567,NWRW1800000054.422.2.1,정치권과 학계에선 대한민국 건국 시기를 놓고 1919년 임시정부를 기준으로 해야 /한다는/ 주장과 1948년 공식 정부 수립을 기준으로 해야 /한다는/ 주장이 대립하고 있다.
1329,63401,NWRW1800000041.213.4.2,검찰 고위 관계자는 “박 의원이 명예훼손으로 /고소당한/ 사건에서 관련자는 이미 대법원에서 유죄 확정 판결이 났다.
1330,51892,NWRW1800000038.80.12.1,숨을 /들이마실/ 때에 증상이 생기면 기흉·늑막염·천식 /같은/ /호흡기질환일/ 수 있다.
1331,89917,NWRW1800000052.119.11.5,베버 신부가 원장으로 /있었던/ 독일 뮌헨 성오틸리엔 수도원의 지하실에서 발굴해 /낸/ 것이다.
1332,43165,NWRW1800000036.54.15.4,안 후보 쪽은 우 교수의 비판이 마치 다른 후보의 개혁안이 안 후보 안보다 더 잘 /된/ 것처럼 /비칠/ 수 있다고 우려한다.
1333,65817,NWRW1800000041.388.4.2,‘낮잠 의자’를 /본/ 관람객 반응은 뜨겁다.
1334,71555,NWRW1800000045.108.3.2,날씨가 본격적으로 추워지면서 보온성이 /뛰어난/ 기능성 다운재킷에 /대한/ 관심이 높아지고 있다.
1335,17808,NWRW1800000026.161.2.1,"교도소 업무를 /총괄하는/ 법무부는 ""시설 점검과 정원 확보 등의 문제로 7월쯤 정상 운영이 /가능할/ 것""이라고 말했다."
1336,68533,NWRW1800000044.217.8.1,이사회는 /오는/ 18일 임시이사회에서 후임 사장 선임을 /위한/ 절차 등을 /논의할/ 예정이다.
1337,98069,NWRW1800000054.161.6.1,국토부는 또 차량 판매 시 '자율 주행 기능이 아직 완벽하지 않으니 이를 전적으로 믿고 운전하면 안 /된다'는/ 안내를 하도록 테슬라 측에 요구했다.
1338,44446,NWRW1800000036.197.1.1,제작단의 한 기자는 /“솎아내기/ 인사와 아이템 검열을 /해온/ 경영진이 모처럼 공정방송을 즐겁게 하고 /있는/ 기자들에게 징계 협박을 가하며 /간섭할/ 자격이 없다”고 비판했다.
1339,99305,NWRW1800000054.242.3.3,올해 수능은 매우 어렵게 /출제된/ 지난해보다 전반적으로 비슷하거나 쉽게 /출제된/ 것으로 분석된다.
1340,81664,NWRW1800000048.277.4.1,"경찰은 출구조사 결과를 사전에 /입수한/ 대기업 대관업무 직원, 그에게 자료를 /누설한/ 조사용역기관 직원도 기소 의견으로 송치했다."
1341,18083,NWRW1800000026.181.4.2,박씨는 전역 후 안기부의 망원(공작원)으로 고용돼 중국 베이징(北京) 등을 중심으로 정보수집활동을 하면서 남북 주요 인사들과 폭넓게 /접촉한/ 것으로 알려져 있다.
1342,95060,NWRW1800000053.263.6.4,그는 /“아는/ 사람에게 /얘기하는/ 것은 지나치게 감정이입이 되기 쉬워 오히려 꺼려진다”며 “이곳에서의 체험은 내가 /객관화되는/ 느낌을 받았다”고 덧붙였다.
1343,94322,NWRW1800000053.191.8.2,검찰이 무기징역을 /구형했을/ 때 억울함을 호소하며 눈물을 흘렸다.
1344,46693,NWRW1800000036.420.5.3,국민이 /이기는/ 단일화가 가장 중요하다”라고 말했다.
1345,72058,NWRW1800000045.149.5.4,불면증에 /시달리는/ 그가 밤에 잠에서 깨어 응답 /없는/ 프랑스 여인에 /대한/ 사랑을 포함해 유럽과 중동 간의 /다양한/ 문화와 역사에 /대한/ 생각을 /탐험하는/ /지적인/ 소설이다.
1346,49258,NWRW1800000037.252.9.6,소속팀에서 중앙 미드필더로 /뛰는/ 김보경(카디프시티)과 포지션이 /겹치는/ 점도 /고려된/ 것으로 보인다.
1347,83062,NWRW1800000048.440.12.3,국회 환경노동위원회는 여야가 동수인데다 새정치민주연합 /소속인/ 김영주 의원이 위원장을 맡고 있어서 여당이 강행 처리를 하기도 어렵다.
1348,45130,NWRW1800000036.260.5.1,앞서 김영삼 전 대통령도 “내가 /할/ 일은 모든 걸 다 하겠다.
1349,65694,NWRW1800000041.380.1.1,조성일 도시안전실장은 “이용자가 없어 기능이 상실돼 자칫 우범화될 수 /있는/ 안전 사각지대를 시민 공간으로 /탈바꿈할/ 수 /있다는/ 점에서 효과가 기대된다”고 말했다.
1350,36532,NWRW1800000032.388.7.2,"광진구에 /사는/ 초등 6학년 학부모 백아무개(44)씨는 “전면 무상급식 실시가 맞다고 생각해 투표에 불참했고, 당연히 2학기부터 무상급식이 /실시될/ 것으로 예상했다”며 “서울시가 결과에 승복하지 /않는/ 것은 시민을 /우롱하는/ 것”이라고 말했다."
1351,51963,NWRW1800000038.84.4.3,"'책, 저자, 언어와 /관련된/ 봇 가운데 /팔로(follow)하는/ 봇은 /무엇입니까'라는/ 주관식 문항에 시봇은 29회 언급됐고, 하루키봇(19회)·우리말봇(13회)·좋은글봇(11회) 등도 인기 /있는/ 봇으로 나타났다."
1352,85797,NWRW1800000049.218.7.2,선발로 나서 후반전에 교체되기 전까지 최전방 공격수 역할을 성실히 /수행한/ 진성욱(23·인천)의 활약도 신 감독을 뿌듯하게 했다.
1353,90482,NWRW1800000052.195.10.2,월간 초과근무계획을 미리 부서장과 함께 /확정하는/ ‘계획 초과근무제’와 연간 연가사용계획을 미리 /세우는/ ‘계획연가 제도’도 도입된다.
1354,61029,NWRW1800000041.50.3.2,우크라이나 크림자치공화국(크림반도)의 수도 심페로폴에서 27일 소총과 기관총으로 /무장한/ 괴한들이 정부청사와 의사당을 점거하고 러시아 국기를 게양했다.
1355,23517,NWRW1800000028.313.2.9,"/<막돼먹은/ 영애씨> 회당 3500만원, <롤러코스터> 회당 5000만원 등, 지상파 예능프로그램의 절반도 못 /미치는/ 제작비로 지상파를 /뛰어넘은/ 원동력은 어디에 있을까?"
1356,11613,NWRW1800000024.412.4.1,“아직 시즌 초반이다. 한 경기 한 경기 최선을 다하며 /부족한/ 부분을 메우면 된다”고 한다.
1357,19346,NWRW1800000026.277.5.1,동영상이 끝나자 수강생들은 팀별로 토의를 거쳐 주인공이 탈옥 과정에서 /보여준/ 전략적 사고를 5개씩 찾아내 강사에게 제출했다.
1358,11137,NWRW1800000024.336.5.2,2005년 국정감사에서 론스타의 외환은행 인수문제를 /지적한/ 뒤 관련 기관 3곳에서 후원금 1740만원을 /받았다는/ 주장에 대해선 “후원금을 /낸/ 3명은 모두 /절친한/ 친구이거나 /대학선배일/ 뿐 직무와는 관련이 없다”고 해명했다.
1359,58149,NWRW1800000040.155.3.1,"(마침표를 찍으면서 문득 /드는/ 생각. 연예인들은 도박과 관련되면 자진 하차를 하는데, 정치 도박꾼, 경제 도박꾼들은 왜 거리낌 없이 거리를 활보하고 /다니는/ 것일까.)"
1360,25313,NWRW1800000029.70.3.1,/웅장한/ 차체에 /걸맞은/ 역동적 우직함
1361,1613,NWRW1800000021.211.3.4,낙동강의 /깨끗한/ 물을 끌어와 다시 /흘려보내는/ 시설을 설치해 수질도 개선하기로 했다.
1362,99525,NWRW1800000054.256.7.1,전체 지원자 7만5000여 명 중 /유일한/ 동양인 합격자였다.
1363,88005,NWRW1800000049.382.4.2,민주당은 탄핵안 표결 /전날인/ 8일 오후 9시부터 소속 의원 전원이 국회 로텐더홀에 모여 밤샘 농성을 /한/ 뒤 이튿날 곧바로 국회 본회의장으로 이동하기로 했다.
1364,59711,NWRW1800000040.363.7.2,이 대통령은 “우리 정부는 /출범할/ 때 사면권을 남용하지 /않을/ 것이고 재임중 /발생한/ 권력형 비리에 대해선 사면을 하지 않겠다고 /발표한/ 적이 있다.
1365,60366,NWRW1800000041.5.8.3,권 사장은 “지리적 이점과 서로의 강점을 /활용한/ 협력관계를 지속적으로 확대해 /나갈/ 것”이라고 말했다.
1366,43033,NWRW1800000036.44.15.4,"양질의 제조업 일자리는 줄어들고 /있는/ 반면, 상대적으로 부가가치 창출이 /적은/ 보건복지 등 서비스업 쪽 일자리가 늘어나고 있기 때문이다."
1367,48782,NWRW1800000037.206.6.2,이 밖에 이 회장은 해외 페이퍼컴퍼니를 이용해 CJ그룹의 신주인수권부사채(BW)와 전환사채(BW)를 매매하고 국내 차명계좌로 CJ그룹 주식을 /사고파는/ 과정에서 650억 원 안팎의 소득세를 고의로 내지 /않은/ 혐의(조세포탈)도 받고 있다.
1368,11874,NWRW1800000024.450.4.2,‘조선시대 화포’가 /발견된/ 터 등 일부 유적은 이미 훼손돼 있었다.
1369,46960,NWRW1800000037.16.3.3,이에 반해 T그룹온은 앱을 /설치한/ 사람이 ‘대화방’의 ‘방장’이 /된/ 뒤 함께 /통화할/ 사람을 초대하면 단체통화가 되기 때문에 훨씬 간편하다.
1370,26239,NWRW1800000029.168.7.1,"박선희 상명대 교수가 ‘선사 및 고조선’을 주제로, 이재범 경기대 교수가 ‘고려 및 조선사’를, 한상도 건국대 교수가 ‘근현대사’에 /관한/ 발표를 한다."
1371,44153,NWRW1800000036.139.9.3,받고 /싶은/ 선물로 강아지나 고양이를 /원하는/ 아이들에게 당장 /기쁜/ 선물을 해주기 전에 이 책을 읽히면 장난감과 /비교할/ 수 /없는/ 생명의 가치를 /알려주는/ 데 도움이 /될/ 것 같다.
1372,62183,NWRW1800000041.128.3.5,MBC ‘무한도전’의 김태호 PD는 진행자 유재석 /못지않은/ 유명 인사다.
1373,33608,NWRW1800000032.37.4.3,‘이효리차’로 /유명한/ 큐브는 사전계약 물량이 5주 만에 1200대를 넘어섰다.
1374,81076,NWRW1800000048.185.6.8,그런데 이 두꺼비에 도깨비가 /올라탔다는/ 것은 또 무슨 곡절을 /갖는/ 걸까.
1375,4409,NWRW1800000022.89.16.3,따라서 초등학교에서부터 /넓은/ 의미의 청렴 교육이 필요하다고 본다.
1376,28513,NWRW1800000030.23.8.1,◆수적으로 /압도적인/ 군의 시대는 끝
1377,104663,NWRW1800000056.302.2.2,"모처럼 미세먼지 /걷힌/ /화창한/ /주말인/ /지난/ 22일, 서울 광화문광장에 과학·기술 연구자와 연구생, 시민들이 모였다."
1378,31882,NWRW1800000030.322.6.2,"북한은 30일 최고 /권력기구인/ 국방위원회(위원장 김정일) 대변인 성명을 통해 ""(남한과) 더 이상 상종하지 /않을/ 것이고, 동해 군 통신선을 차단하겠다""고 했지만 '말 협박'에 /그칠/ 가능성이 /크다는/ 관측이 나온다."
1379,20325,NWRW1800000026.355.4.2,"이와 함께 요즘 화두가 되고 /있는/ 3D콘텐츠 기술·촬영 및 제작 노하우를 /배우는/ 워크숍과 모바일 콘텐츠 제작자·애니메이션 제작자·감독 등 융합콘텐츠를 /지향하는/ 전문가들의 특강, 애니메이션 '오디션' 상영, 민경조 감독의 관객과의 대화 등 부대행사도 다채롭게 펼쳐진다."
1380,31889,NWRW1800000030.323.5.1,①한미 정상 간 통화내용이 /해킹됐다는/ 것은 사실이 아니며 ②이 기간에 외교통상부 (공식) 이메일은 해킹을 /당한/ 적이 /없다는/ 내용이었다.
1381,14714,NWRW1800000025.267.8.2,꽤 /많은/ 전문가가 앞으로 부동산에 의지해 돈 벌기는 힘들다고 /한/ 예상을 /귀담아들을/ 뿐이다.
1382,71126,NWRW1800000045.50.3.1,"2, 3일 뒤 /발표될/ 것으로 /보이는/ 공주의 이름 후보로는 엘리자베스, 빅토리아, 다이애나 등과 함께 왕실에서 즐겨 /쓰는/ /이름인/ 앨리스와 샬럿 등이 유력하게 거론되고 있다."
1383,8916,NWRW1800000024.64.4.3,이후 촛불집회 관련 사건은 서울중앙지법 형사수석부장판사가 재판부를 임의적으로 /지정하던/ 방식에서 벗어나 사건 접수 순서에 따라 형사단독 재판부별로 /배당하는/ ‘기계식 방식’으로 바뀌었다.
